id,titre,description,date
16950850,Faiā emuburemu. Seima no kōseki : jeu vidéo,Édité par Nintendo,2004-10
16951774,Power rangers SPD : jeu vidéo,Édité par THQ,2005-09
17036707,Winx club : jeu vidéo,"Jeu d'aventure ; jeu d'action. - Inspiré de la série télévisée d'animation ""Winx club"" créée par Iginio Straffi",2005-11
17056488,Shadowgate : jeu vidéo,"Édité par Mindscape, et Kemco sur Nintendo entertainment system",1987-07
17057100,Sensible soccer 2006 : jeu vidéo,Jeu de simulation sportive,2006-06
17057100,Sensible soccer 2006 : jeu vidéo,"Mise à disposition sur plateforme de téléchargement en Amérique du Nord (GOG), novembre 2008",2006-06
17057509,Madden NFL 07 : jeu vidéo,Édité par Electronic arts,2006-08
17057815,Speedball : jeu vidéo,Édité par Image works en Europe et Cinemaware en Amérique du Nord,1988-11
17058706,NHL 2K7 : jeu vidéo,Édité par Take-Two interactive,2006-09
17058756,NHL 07 : jeu vidéo,Édité par Electronic arts,2006-09
17060147,PGA tour golf : jeu vidéo,Édité par Electronic arts,1990
17060147,PGA tour golf : jeu vidéo,"A comme extension ""PGA golf tour, tournament course disk""",1990
17066272,Championship manager 2007 : jeu vidéo,Édité par Eidos interactive,2006-10
17066339,Championship manager 2006 : jeu vidéo,Édité par Eidos interactive,2006-03
16579717,Shinobido. La voie du ninja : jeu vidéo,Édité par Spike,2005-11
16591068,Minna daisuki katamari damashii : jeu vidéo,Jeu d'arcade,2005-07
16591670,Splinter cell. Double agent : jeu vidéo,Jeu d'action,2006-10
16592040,FIFA street 2 : jeu vidéo,Jeu de simulation sportive,2006-02
16593499,Star wars. Empire at war : jeu vidéo,Édité par Lucasarts,2006-02
16593915,Tales of Phantasia : jeu vidéo,Jeu de rôle,1995
16594223,Dragon quest VIII : jeu vidéo,Édité par Square Enix,2004-11
16594223,Dragon quest VIII : jeu vidéo,"Jeu de rôle. - Intitulé ""Dragon quest. VIII, Journey of the cursed king"" en Amérique du Nord, ""Dragon quest. The journey of the cursed king"" au Royaume-Uni et ""Dragon quest. L'odyssée du roi maudit"" en France",2004-11
16594531,Formula one 06 : jeu vidéo,Jeu de pilotage,2006-07
16594531,Formula one 06 : jeu vidéo,Édité par Sony computer entertainment,2006-07
16596384,Prince of Persia. The two thrones : jeu vidéo,"Jeu d'action. - Intitulé ""Prince of Persia. Rival swords"" sur PlayStation Portable",2005-12
16597203,Battles of Prince of Persia : jeu vidéo,Jeu de stratégie,2005-12
16649208,Far cry : jeu vidéo,Jeu d'action,2004-03
16651952,Killzone. Liberation : jeu vidéo,Édité par Sony computer entertainment,2006-10
16654424,Super monkey ball adventure : jeu vidéo,Édité par Sega,2006-06
16655183,Spider-man. Battle for New York : jeu vidéo,"Jeu d'action. - Inspiré des personnages de la bande dessinée ""Ultimate Spider-man"" des éditions Marvel",2006-11
16657720,Madagascar. Operation penguin : jeu vidéo,"Jeu d'action. - Adapté du film d'animation ""Madagascar"" réalisé par Eric Darnell et Tom McGrath",2005-10
16674278,Company of heroes : jeu vidéo,Jeu de stratégie,2006-09
16679064,ToCA race driver 3 challenge : jeu vidéo,Jeu de pilotage,2007-02
16901151,The elder scrolls. IV. Oblivion : jeu vidéo,"A pour extensions : ""Knights of the nine"" ; ""Shivering isles""",2006-03
16964260,Virtua fighter 5 : jeu vidéo,Jeu d'action,2006-07
16964260,Virtua fighter 5 : jeu vidéo,Édité par SEGA,2006-07
16968456,Carrier command : jeu vidéo,Jeu de stratégie ; jeu de pilotage,1988
16972868,Singstar rocks ! : jeu vidéo,Édité par Sony computer entertainment Europe,2006-04
16974828,Dorakyura. II. Noroi no fūin : jeu vidéo,Édité par Konami,1987-08
16975044,Mortal kombat II : jeu vidéo,Édité par Midway games et Acclaim entertainment,1993-06
17075676,Sherlock Holmes. The awakened : jeu vidéo,Jeu d'aventure. - Inspiré des personnages créés par Sir Arthur Conan Doyle,2006-11
17077155,One piece. Grand adventure : jeu vidéo,Édité par Namco Bandai games,2006-08
17077155,One piece. Grand adventure : jeu vidéo,Jeu d'action. - Inspiré de l'univers de la bande dessinée et du dessin animé créés par Eiichiro Oda,2006-08
17079708,King's quest : jeu vidéo,"Jeu d'aventure. - Intitulé ""King's quest, quest for the crown"" à partir de la 5ème édition de 1987, avec un scénario étoffé par rapport aux premières éditions",1983-07
17079724,King's quest. II. Romancing the throne : jeu vidéo,Édité par Sierra-on-line,1985-05
17079768,King's quest. III. To heir is human : jeu vidéo,Édité par Sierra-on-line,1986-10
16548920,The legend of Zelda. Twilight princess : jeu vidéo,Jeu d'action ; jeu d'aventure. - Version en haute définition pour Nintendo Wii U sortie en mars 2016,2006-11
16548920,The legend of Zelda. Twilight princess : jeu vidéo,Édité par Nintendo,2006-11
16551126,Pokémon. Version émeraude : jeu vidéo,Édité par Nintendo,2004-09
16560229,Fable : jeu vidéo,Édité par Microsoft game studios,2004-09
16597595,Shadow of the colossus : jeu vidéo,Jeu d'action ; jeu d'aventure,2005-10
16597725,Rayman raving rabbids : jeu vidéo,"Jeu d'action. - Intitulé ""Rayman raving rabbids"" en Amérique du Nord et Europe, et ""Rabbids party"" au Japon",2006-11
16599428,Age of empires III : jeu vidéo,Jeu de stratégie,2005-10
16599428,Age of empires III : jeu vidéo,"A pour extensions : ""The war chiefs"" et ""The Asian dynasties""",2005-10
16599428,Age of empires III : jeu vidéo,Édité par Microsoft,2005-10
16600854,Microsoft Flight simulator X : jeu vidéo,Édité par Microsoft games,2006-10
16600854,Microsoft Flight simulator X : jeu vidéo,"A donné lieu à de nombreuses extensions non-officielles. - A donné lieu à une extension officielle : ""Acceleration""",2006-10
16632245,Medal of honor. Vanguard : jeu vidéo,Jeu d'action,2007-03
16632245,Medal of honor. Vanguard : jeu vidéo,Édité par Electronic arts,2007-03
16632368,Battlefield 2142 : jeu vidéo,Jeu d'action,2006-10
16634268,"Medieval II, Total war : jeu vidéo",Jeu de stratégie,2006-11
16634268,"Medieval II, Total war : jeu vidéo",Édité par Sega,2006-11
16635267,Sonic the hedgehog : jeu vidéo,Édité par Sega,2006-11
16639738,The Lord of the rings. The battle for Middle-earth II : jeu vidéo,Jeu de stratégie,2006-03
16639738,The Lord of the rings. The battle for Middle-earth II : jeu vidéo,"A pour extension : ""The rise of the Witch-king""",2006-03
16639969,The Lord of the rings online. Shadows of Angmar : jeu vidéo,Jeu de rôle,2007-04
16640330,Sonic riders : jeu vidéo,Jeu de pilotage ; jeu d'action,2006-02
16641363,"Power smash 3, Sega professional tennis : jeu vidéo",Édité par Sega,2006
16641363,"Power smash 3, Sega professional tennis : jeu vidéo","Jeu de simulation sportive. - Intitulé ""Virtua tennis 3"" en Amérique du Nord et en Europe",2006
16643976,Lemmings. 2. The tribes : jeu vidéo,Édité par Psygnosis,1993
16662463,V tylu vraga 2 : jeu vidéo,Édité par 1C company,2006-09
16662584,UFO. Aftershock : jeu vidéo,Édité par Cenega,2005-10
16662592,UFO. Afterlight : jeu vidéo,Jeu de stratégie,2007-02
17013671,Nancy Drew. Secret of the old clock : jeu vidéo,"Jeu d'aventure. - Inspiré du personnage ""Nancy Drew"" créé par Carolyn Keene",2005-07
17013671,Nancy Drew. Secret of the old clock : jeu vidéo,Édité par Her interactive en Amérique du Nord et Micro application en France,2005-07
17014116,Tony Tough. 2. A rake's progress : jeu vidéo,Édité par Anaconda,2006-10
17097236,Heroes of might and magic. III. The restauration of Erathia : jeu vidéo,Jeu de stratégie ; jeu de rôle,1999-02
17099802,Monopoly : jeu vidéo,Édité par Arcadia systems en Amérique du Nord et en Europe et par Tomy corporation au Japon,1991-05
17099802,Monopoly : jeu vidéo,Jeu de réflexion. - Adapté du jeu de société édité par Parker brothers,1991-05
17101429,King's quest. V. Absence makes the heart go yonder ! : jeu vidéo,Jeu d'aventure,1990-11
17101429,King's quest. V. Absence makes the heart go yonder ! : jeu vidéo,Édité par Sierra-on-line,1990-11
16924570,"Tales of Symphonia, dawn of the new world : jeu vidéo",Jeu de rôle,2008-06
16936454,Monster hunter 3 : jeu vidéo,Édité par Capcom,2009-08
16944323,Mario & Luigi. Voyage au centre de Bowser : jeu vidéo,Édité par Nintendo,2009-02
16947088,Singstar hits : jeu vidéo,Édité par Sony computer entertainment Europe,2008-11
16947652,Parasite Eve II : jeu vidéo,Jeu d'action ; jeu de rôle. - Inspiré des personnages créés par Hideaki Sena,1999-12
16947718,MX vs ATV reflex : jeu vidéo,Jeu de pilotage,2009-12
16949812,Penguins of Madagascar : jeu vidéo,Jeu d'action ; jeu d'aventure. - Adapté du film d'animation des studios Dreamworks,2010-11
16951097,Dragon age. Origins : jeu vidéo,Édité par Electronic arts,2009-11
16951876,"Mighty morphin Power rangers, the movie : jeu vidéo",Édité par Sega,1995-06
16953681,Mais où se cache Carmen Sandiego ?. Mystère au bout du monde : jeu vidéo,Jeu d'aventure ; jeu éducatif,2009-02
16953681,Mais où se cache Carmen Sandiego ?. Mystère au bout du monde : jeu vidéo,Édité par Mindscape,2009-02
17036740,Winx club. Believix in you ! : jeu vidéo,Édité par Rainbow et Bandai Namco,2010-02
17057533,Madden NFL 98 : jeu vidéo,Édité par Electronic arts,1997-07
17057533,Madden NFL 98 : jeu vidéo,Jeu de simulation sportive,1997-07
17057800,"Olympic summer games, Atlanta 1996 : jeu vidéo","Jeu de simulation sportive. - Intitulé ""Honoo no 15 Shumoku, Atlanta Olympic"" au Japon sur PlayStation",1996-06
17058728,NHL 2K11 : jeu vidéo,Édité par Take-Two interactive,2010-08
17058795,NHL 10 : jeu vidéo,Édité par Electronic arts,2009-09
17058802,NHL 11 : jeu vidéo,Édité par Electronic arts,2010-09
17060114,PGA European tour : jeu vidéo,Édité par Electronic arts,1994
17060114,PGA European tour : jeu vidéo,Jeu de simulation sportive,1994
17066208,Road rash 3D : jeu vidéo,Jeu de pilotage,1998-05
16580822,Silent Hill. Shattered memories : jeu vidéo,Jeu d'action ; jeu d'aventure,2009-12
16584190,Uncharted. 2. Among thieves : jeu vidéo,Jeu d'action ; jeu d'aventure,2009-10
16589206,Pac-man party : jeu vidéo,Édité par Namco Bandai games,2011-11
16590043,Dig dug : jeu vidéo,Jeu d'arcade,1982-04
16590043,Dig dug : jeu vidéo,"Première sortie sur support en Amérique du Nord et en Europe, 1982",1982-04
16590943,Ridge racer 6 : jeu vidéo,Jeu de pilotage,2005-11
16591010,Resistance 2 : jeu vidéo,Jeu d'action,2008-11
16591010,Resistance 2 : jeu vidéo,Édité par Sony computer entertainment,2008-11
16591815,FIFA 10 : jeu vidéo,Édité par Electronic arts,2009-10
16591829,FIFA soccer 11 : jeu vidéo,"Jeu de simulation sportive. - Intitulé ""FIFA soccer 11"" en Amérique du Nord et ""FIFA 11, world class soccer"" au Japon",2010-09
16592869,Final fantasy XIV : jeu vidéo,Édité par Square Enix,2010-09
16593596,Star wars battlefront. Elite squadron : jeu vidéo,Édité par LucasArts,2009-11
16597286,Prince of Persia. 2. The shadow and the flame : jeu vidéo,Édité par Broderbund,1993
16649516,God of war III : jeu vidéo,"Édité par Sony computer entertainment. - Réédité en 2015 sur PlayStation 4 sous le titre ""God of war III, remastered"" et comprenant des graphismes améliorés",2010-03
16649520,God of war. Ghost of Sparta : jeu vidéo,Jeu d'action ; jeu d'aventure,2010-11
16653934,Karaoke revolution : jeu vidéo,Jeu de rythme,2009-11
16653934,Karaoke revolution : jeu vidéo,Édité par Konami,2009-11
16654429,Super monkey ball. Step & roll : jeu vidéo,Édité par Sega,2010-02
16656035,Wii party : jeu vidéo,Jeu d'arcade,2010-07
16656038,Wii music : jeu vidéo,Édité par Nintendo,2008-10
16657144,Darksiders : jeu vidéo,Jeu d'action ; jeu d'aventure,2010-01
16657161,Dirt 2 : jeu vidéo,"Jeu de pilotage. - Intitulé ""Dirt 2"" en Amérique du Nord",2009-09
16683925,Silent hunter. 5. Battle of the Atlantic : jeu vidéo,Édité par Ubisoft,2010-03
16740726,Blue dragon. Ikai no kyojū : jeu vidéo,"Édité par Namco Bandai games au Japon et en Europe, et par D3 publisher en Amérique du Nord",2009-10
16740726,Blue dragon. Ikai no kyojū : jeu vidéo,"Jeu d'aventure. - Intitulé ""Blue dragon. Awakened shadow"" en Amérique du Nord et Europe",2009-10
16961444,"The story of Thor, a successor of the light : jeu vidéo","Jeu d'action ; jeu d'aventure. - Intitulé ""Beyond Oasis"" en Amérique du Nord",1994-12
16962534,Call of Juarez. Bound in blood : jeu vidéo,"Sortie en Europe et au Japon, juillet 2009",2009-06
16963752,Vectorman : jeu vidéo,Jeu d'action,1995-10
16965111,Hot wheels. Track attack : jeu vidéo,Édité par THQ,2010-11
16974142,Mortal kombat vs DC universe : jeu vidéo,Édité par Warner Bros. interactive entertainment,2008-11
17077061,NBA jam : jeu vidéo,Édité par Electronic arts,2010-10
16548930,The legend of Zelda. Spirit tracks : jeu vidéo,Jeu d'action ; jeu d'aventure,2009-12
16599046,StarCraft. II. Wings of liberty : jeu vidéo,Jeu de stratégie,2010-07
16599307,My body coach : jeu vidéo,Jeu de développement personnel,2009-11
16601756,"Grand theft auto, episodes from Liberty City : jeu vidéo",Jeu d'action ; jeu d'aventure,2009-10
16601756,"Grand theft auto, episodes from Liberty City : jeu vidéo",Édité par Take-Two interactive,2009-10
16632275,Medal of honor : jeu vidéo,Jeu d'action,2010-10
16632275,Medal of honor : jeu vidéo,Édité par Electronic arts,2010-10
16632385,Battlefield. Bad company 2 : jeu vidéo,Édité par Electronic arts,2010-03
16633204,Mother. 2. Gīgu no gyakushū : jeu vidéo,Jeu de rôle,1994-08
16633622,3x3 eyes. Kyūsei kōshu : jeu vidéo,Édité par Nihon create,1995-04
16634293,"Napoleon, Total war : jeu vidéo",Édité par Sega,2010-02
16634676,Mario & Sonic at the Olympic Winter games : jeu vidéo,"Jeu d'action. - Intitulé ""Mario & Sonic at the Vancouver Olympics"" au Japon",2009-10
16634747,The house of the dead. Overkill : jeu vidéo,Édité par Sega,2009-02
16634774,Football manager 2010 : jeu vidéo,Édité par SEGA,2009-10
16635387,Cool cool toon : jeu vidéo,Jeu de rythme,2000-08
16635387,Cool cool toon : jeu vidéo,Édité par SNK,2000-08
16637074,Lupin the 3rd. Chronicles : jeu vidéo,Édité par Spike,1997-08
16640428,Sonic and the black knight : jeu vidéo,Jeu d'action ; jeu d'aventure,2009-03
16640428,Sonic and the black knight : jeu vidéo,Édité par Sega,2009-03
16642031,Virtua tennis 2009 : jeu vidéo,"Jeu de simulation sportive. - Intitulé ""Power smash. Raibu matchi !"" (""Live match"") au Japon",2009-05
16659845,BioShock 2 : jeu vidéo,Édité par 2K games,2010-02
16659846,Borderlands : jeu vidéo,Édité par 2K games,2009-10
16659846,Borderlands : jeu vidéo,"A pour extensions : ""The zombie island of Dr. Ned"" et ""Mad Moxxi's underdome riot""",2009-10
16661749,7.62 mm : jeu vidéo,Édité par 1C company,2007-08
16661749,7.62 mm : jeu vidéo,"Jeu de rôle ; jeu d'action. - Intitulé ""7.62 high calibre"" en dehors de la Russie",2007-08
16661749,7.62 mm : jeu vidéo,Première sortie en Russie,2007-08
16662510,Černye bušlaty : jeu vidéo,Édité par 1C company,2009-08
16664849,Art of murder. FBI confidential : jeu vidéo,Jeu d'aventure,2008-07
16665106,Smertʹ špionam. Moment istiny : jeu vidéo,Jeu d'action ; jeu d'aventure,2008-03
16665106,Smertʹ špionam. Moment istiny : jeu vidéo,Édité par 1C company,2008-03
16665203,Wolfschanze II : jeu vidéo,Jeu d'action,2010-03
16665217,Code of honor. 3. Desperate measures : jeu vidéo,Édité par City interactive,2009-07
16669843,Spore. Hero : jeu vidéo,Jeu d'action ; jeu de rôle,2009-10
17008764,"X-Men, children of the atom : jeu vidéo",Édité par Capcom,1994-12
17014092,Woodcutter simulator : jeu vidéo,Édité par UIG Entertainment,2010-02
17018448,"Guitar hero, warriors of rock : jeu vidéo",Édité par Activision,2010-09
17099119,Risk : jeu vidéo,Édité par Hasbro,1997-12
17106811,"Anno, create a new world : jeu vidéo","Jeu de gestion. - Intitulé ""Dawn of discovery"" en Amérique du Nord",2009-05
16715576,Pokémon ranger. Nuit sur Almia : jeu vidéo,Édité par Nintendo,2008-03
16726475,No more heroes. 2. Desperate struggle : jeu vidéo,Jeu d'action ; jeu d'aventure,2010-01
16996688,"Warhammer 40,000 Dawn of war. II. Chaos rising : jeu vidéo",Édité par THQ,2010-03
16996688,"Warhammer 40,000 Dawn of war. II. Chaos rising : jeu vidéo",Jeu de stratégie,2010-03
17000611,Sonic & Sega all-stars racing : jeu vidéo,Édité par Sega,2010-02
17005892,Rockman X3 : jeu vidéo,"Jeu d'action. - Intitulé ""Mega man X3"" en Amérique du Nord et en Europe",1995-12
17005892,Rockman X3 : jeu vidéo,Édité par Capcom et Virgin interactive,1995-12
17131749,Rockman EXE 4 : jeu vidéo,"Jeu d'action ; jeu de rôle. - Intitulé ""Mega man battle network 4"" en Amérique du Nord et en Europe. - Sorti en deux versions : ""Rokkuman eguze 4, tōnamento reddo san"" (intitulé ""Mega man battle network 4, red sun"" en Amérique du Nord et en Europe) et ""tōnamento burū mūn"" (intitulé ""Mega man battle network 4, blue moon"" en Amérique du Nord et en Europe) aux gameplay et histoires légèrement différentes",2003-12
17132087,Batoru nettowāku Rokkuman eguze : jeu vidéo,"Édité par Capcom, et par Ubisoft en Europe",2001-03
