nameLabel,seriesLabel,plateformLabel,pub_year,publisherLabel,developerLabel,website,esrbLabel,pegiLabel,bnf,musicbrainz
Call of Duty: Modern Warfare 2,Call of Duty,Xbox 360,2009,Activision,Aspyr,http://www.modernwarfare2.com/,Mature 17+,PEGI 16,,
Call of Duty: Modern Warfare 2,Call of Duty,PlayStation 3,2009,Square Enix,Aspyr,http://www.modernwarfare2.com/,Mature 17+,PEGI 16,,
Call of Duty: Modern Warfare 2,Call of Duty,Xbox 360,2009,Square Enix,Aspyr,http://www.modernwarfare2.com/,Mature 17+,PEGI 16,,
Call of Duty: Modern Warfare 2,Call of Duty,PlayStation 3,2009,Activision,Aspyr,http://www.modernwarfare2.com/,Mature 17+,PEGI 16,,
Call of Duty: Modern Warfare 2,Call of Duty,Xbox 360,2009,Activision,Aspyr,http://www.modernwarfare2.com/,Mature 17+,PEGI 16,,
Call of Duty: Modern Warfare 2,Call of Duty,PlayStation 3,2009,Square Enix,Aspyr,http://www.modernwarfare2.com/,Mature 17+,PEGI 16,,
Call of Duty: Modern Warfare 2,Call of Duty,Xbox 360,2009,Square Enix,Aspyr,http://www.modernwarfare2.com/,Mature 17+,PEGI 16,,
Call of Duty: Modern Warfare 2,Call of Duty,PlayStation 3,2009,Activision,Aspyr,http://www.modernwarfare2.com/,Mature 17+,PEGI 16,,
Call of Duty: Modern Warfare 2,Call of Duty,Xbox 360,2009,Activision,Aspyr,http://www.modernwarfare2.com/,Mature 17+,PEGI 16,,
Call of Duty: Modern Warfare 2,Call of Duty,PlayStation 3,2009,Square Enix,Aspyr,http://www.modernwarfare2.com/,Mature 17+,PEGI 16,,
Call of Duty: Modern Warfare 2,Call of Duty,Xbox 360,2009,Square Enix,Aspyr,http://www.modernwarfare2.com/,Mature 17+,PEGI 16,,
Call of Duty: Modern Warfare 2,Call of Duty,PlayStation 3,2009,Activision,Infinity Ward,http://www.modernwarfare2.com/,Mature 17+,PEGI 18,,
Call of Duty: Modern Warfare 2,Call of Duty,Xbox 360,2009,Activision,Infinity Ward,http://www.modernwarfare2.com/,Mature 17+,PEGI 18,,
Call of Duty: Modern Warfare 2,Call of Duty,PlayStation 3,2009,Square Enix,Infinity Ward,http://www.modernwarfare2.com/,Mature 17+,PEGI 18,,
Call of Duty: Modern Warfare 2,Call of Duty,Xbox 360,2009,Square Enix,Infinity Ward,http://www.modernwarfare2.com/,Mature 17+,PEGI 18,,
Call of Duty: Modern Warfare 2,Call of Duty,PlayStation 3,2009,Activision,Infinity Ward,http://www.modernwarfare2.com/,Mature 17+,PEGI 18,,
Call of Duty: Modern Warfare 2,Call of Duty,Xbox 360,2009,Activision,Infinity Ward,http://www.modernwarfare2.com/,Mature 17+,PEGI 18,,
Call of Duty: Modern Warfare 2,Call of Duty,PlayStation 3,2009,Square Enix,Infinity Ward,http://www.modernwarfare2.com/,Mature 17+,PEGI 18,,
Call of Duty: Modern Warfare 2,Call of Duty,Xbox 360,2009,Square Enix,Infinity Ward,http://www.modernwarfare2.com/,Mature 17+,PEGI 18,,
Call of Duty: Modern Warfare 2,Call of Duty,PlayStation 3,2009,Activision,Infinity Ward,http://www.modernwarfare2.com/,Mature 17+,PEGI 18,,
Call of Duty: Modern Warfare 2,Call of Duty,Xbox 360,2009,Activision,Infinity Ward,http://www.modernwarfare2.com/,Mature 17+,PEGI 18,,
Call of Duty: Modern Warfare 2,Call of Duty,PlayStation 3,2009,Square Enix,Infinity Ward,http://www.modernwarfare2.com/,Mature 17+,PEGI 18,,
Call of Duty: Modern Warfare 2,Call of Duty,Xbox 360,2009,Square Enix,Infinity Ward,http://www.modernwarfare2.com/,Mature 17+,PEGI 18,,
Call of Duty: Modern Warfare 2,Call of Duty,PlayStation 3,2009,Activision,Infinity Ward,http://www.modernwarfare2.com/,Mature 17+,PEGI 18,,
Call of Duty: Modern Warfare 2,Call of Duty,Xbox 360,2009,Activision,Infinity Ward,http://www.modernwarfare2.com/,Mature 17+,PEGI 18,,
Call of Duty: Modern Warfare 2,Call of Duty,PlayStation 3,2009,Square Enix,Infinity Ward,http://www.modernwarfare2.com/,Mature 17+,PEGI 18,,
Call of Duty: Modern Warfare 2,Call of Duty,Xbox 360,2009,Square Enix,Infinity Ward,http://www.modernwarfare2.com/,Mature 17+,PEGI 18,,
Soldier of Fortune II: Double Helix,Q9339306,Xbox,2002,Activision,Raven Software,,Mature 17+,PEGI 16,,
Driver: Parallel Lines,Driver,Wii,2006,Atari,Ubisoft Reflections,,Mature 17+,PEGI 18,,
Driver: Parallel Lines,Driver,PlayStation 2,2006,Atari,Ubisoft Reflections,,Mature 17+,PEGI 18,,
Driver: Parallel Lines,Driver,Xbox,2006,Atari,Ubisoft Reflections,,Mature 17+,PEGI 18,,
Runaway 2: The Dream of the Turtle,,Wii,2006,Focus Home Interactive,Péndulo Studios,,,PEGI 12,,
Tom Clancy's Splinter Cell,Tom Clancy's Splinter Cell,PlayStation 2,2002,Ubisoft,Ubisoft Montréal,,Teen,PEGI 12,,
Tom Clancy's Splinter Cell,Tom Clancy's Splinter Cell,PlayStation 3,2002,Ubisoft,Ubisoft Montréal,,Teen,PEGI 12,,
Tom Clancy's Splinter Cell,Tom Clancy's Splinter Cell,Xbox,2002,Ubisoft,Ubisoft Montréal,,Teen,PEGI 12,,
Super Dimension Fortress Macross,Macross,PlayStation 2,2003,Bandai,Sega-AM2,,,,,
Trials Evolution,Trials,Xbox 360,2012,Microsoft Studios,RedLynx,http://www.redlynx.com/trials-evolution,Everyone 10+,PEGI 12,,
Shatter,,PlayStation 3,2009,Sidhe,Sidhe,http://shattergame.com,,PEGI 3,,
Plantes contre Zombies,Q16529841,PlayStation 3,2009,Electronic Arts,PopCap Games,http://plantsvszombies.com/,Everyone 10+,PEGI 12,,167fd56d-de13-4ec6-a9be-c9272037e423
Plantes contre Zombies,Q16529841,PlayStation 3,2009,PopCap Games,PopCap Games,http://plantsvszombies.com/,Everyone 10+,PEGI 12,,167fd56d-de13-4ec6-a9be-c9272037e423
Plantes contre Zombies,Q16529841,PlayStation 3,2009,Electronic Arts,PopCap Games,http://www.popcap.com/games/pvz,Everyone 10+,PEGI 12,,167fd56d-de13-4ec6-a9be-c9272037e423
Plantes contre Zombies,Q16529841,PlayStation 3,2009,PopCap Games,PopCap Games,http://www.popcap.com/games/pvz,Everyone 10+,PEGI 12,,167fd56d-de13-4ec6-a9be-c9272037e423
Enslaved: Odyssey to the West,,PlayStation 3,2010,Namco Bandai Games,Ninja Theory,http://enslaved.namco.com/,Teen,PEGI 16,,
Enslaved: Odyssey to the West,,Xbox 360,2010,Namco Bandai Games,Ninja Theory,http://enslaved.namco.com/,Teen,PEGI 16,,
Enslaved: Odyssey to the West,,PlayStation 3,2010,Namco Bandai Games,Ninja Theory,http://enslaved.namco.com/,Teen,PEGI 16,,
Enslaved: Odyssey to the West,,Xbox 360,2010,Namco Bandai Games,Ninja Theory,http://enslaved.namco.com/,Teen,PEGI 16,,
Advent Rising,,Xbox,2005,Majesco Entertainment,Q5573015,http://www.adventtrilogy.com/,Teen,PEGI 12,,29c19a09-52b4-33ce-8997-982d2cb2ba90
Advent Rising,,Xbox,2006,Majesco Entertainment,Q5573015,http://www.adventtrilogy.com/,Teen,PEGI 12,,29c19a09-52b4-33ce-8997-982d2cb2ba90
Call of Duty: Black Ops II,Call of Duty,PlayStation 3,2012,Activision,Treyarch,http://callofduty.com/blackops2,Mature 17+,PEGI 18,,
Call of Duty: Black Ops II,Call of Duty,Xbox 360,2012,Activision,Treyarch,http://callofduty.com/blackops2,Mature 17+,PEGI 18,,
Call of Duty: Black Ops II,Call of Duty,PlayStation 3,2012,Activision,Treyarch,http://callofduty.com/blackops2,Mature 17+,PEGI 18,,
Call of Duty: Black Ops II,Call of Duty,Xbox 360,2012,Activision,Treyarch,http://callofduty.com/blackops2,Mature 17+,PEGI 18,,
Call of Duty: Black Ops II,Call of Duty,PlayStation 3,2012,Activision,Treyarch,http://callofduty.com/blackops2,Mature 17+,PEGI 18,,
Call of Duty: Black Ops II,Call of Duty,Xbox 360,2012,Activision,Treyarch,http://callofduty.com/blackops2,Mature 17+,PEGI 18,,
Call of Duty: Black Ops II,Call of Duty,PlayStation 3,2012,Activision,Treyarch,http://callofduty.com/blackops2,Mature 17+,PEGI 18,,
Call of Duty: Black Ops II,Call of Duty,Xbox 360,2012,Activision,Treyarch,http://callofduty.com/blackops2,Mature 17+,PEGI 18,,
Call of Duty: Black Ops II,Call of Duty,PlayStation 3,2012,Activision,Treyarch,http://callofduty.com/blackops2,Mature 17+,PEGI 18,,
Call of Duty: Black Ops II,Call of Duty,Xbox 360,2012,Activision,Treyarch,http://callofduty.com/blackops2,Mature 17+,PEGI 18,,
Team Fortress 2,Team Fortress,PlayStation 3,2007,Valve Corporation,Valve Corporation,http://teamfortress.com/,Mature 17+,PEGI 12,,c80f10a5-5711-42fd-963f-e40380a5dfb2
Team Fortress 2,Team Fortress,Xbox 360,2007,Valve Corporation,Valve Corporation,http://teamfortress.com/,Mature 17+,PEGI 12,,c80f10a5-5711-42fd-963f-e40380a5dfb2
Marvel vs. Capcom 2: New Age of Heroes,,PlayStation 2,2000,Capcom,Capcom,http://www.tu4ar.com,Teen,PEGI 12,,
Marvel vs. Capcom 2: New Age of Heroes,,PlayStation 3,2000,Capcom,Capcom,http://www.tu4ar.com,Teen,PEGI 12,,
Marvel vs. Capcom 2: New Age of Heroes,,Xbox 360,2000,Capcom,Capcom,http://www.tu4ar.com,Teen,PEGI 12,,
Marvel vs. Capcom 2: New Age of Heroes,,Xbox,2000,Capcom,Capcom,http://www.tu4ar.com,Teen,PEGI 12,,
Sports Champions,,PlayStation 3,2010,Sony Interactive Entertainment,SCE San Diego Studio,,Everyone 10+,PEGI 12,,
Ōkami,,Wii,2006,Capcom,Clover Studio,http://www.okami-game.com/,Teen,PEGI 12,,a7210211-8ba3-3542-987a-9bde104b7b7b
Ōkami,,PlayStation 2,2006,Capcom,Clover Studio,http://www.okami-game.com/,Teen,PEGI 12,,a7210211-8ba3-3542-987a-9bde104b7b7b
Ōkami,,PlayStation 3,2006,Capcom,Clover Studio,http://www.okami-game.com/,Teen,PEGI 12,,a7210211-8ba3-3542-987a-9bde104b7b7b
MySims Agents,Les Sims,Wii,2009,Electronic Arts,Visceral Games,,,,,
Metal Slug 6,Metal Slug,PlayStation 2,2006,Sega,SNK Playmore,,,,,
Metal Slug 6,Metal Slug,PlayStation 2,2006,Sega,SNK Playmore,,,,,
Wii Party,Wii (série),Wii,2010,Nintendo,Nd Cube,,Everyone,PEGI 3,,
Civilization Revolution,Civilization,PlayStation 3,2008,2K Games,Firaxis Games,http://civilizationrevolution.com,Everyone 10+,,,
Civilization Revolution,Civilization,Xbox 360,2008,2K Games,Firaxis Games,http://civilizationrevolution.com,Everyone 10+,,,
Destroy All Humans!,Q5265330,PlayStation 2,2005,THQ,Pandemic Studios,,Teen,PEGI 12,,
Destroy All Humans!,Q5265330,Xbox,2005,THQ,Pandemic Studios,,Teen,PEGI 12,,
Tales of Graces,Tales of,Wii,2009,Namco Bandai Games,Namco Tales Studio,http://tog.namco-ch.net/,Teen,PEGI 12,,
Tales of Graces,Tales of,PlayStation 3,2009,Namco Bandai Games,Namco Tales Studio,http://tog.namco-ch.net/,Teen,PEGI 12,,
Mario et Sonic aux Jeux olympiques d'hiver,,Wii,2009,Nintendo,Sega Sports R&D,http://www.sega.com/marioandsonicwinter,Everyone,PEGI 3,,
The Matrix: Path of Neo,,PlayStation 2,2005,"Atari, Inc.",Shiny Entertainment,,Teen,PEGI 16,,
The Matrix: Path of Neo,,Xbox,2005,"Atari, Inc.",Shiny Entertainment,,Teen,PEGI 16,,
Katamari Damacy,Q6375076,PlayStation 2,2004,Namco Bandai Games,Namco,,,,,
The King of Fighters XIII,The King of Fighters,PlayStation 3,2010,Atlus,SNK Playmore,http://game.snkplaymore.co.jp/official/kof-xiii/,Teen,PEGI 12,,
The King of Fighters XIII,The King of Fighters,Xbox 360,2010,Atlus,SNK Playmore,http://game.snkplaymore.co.jp/official/kof-xiii/,Teen,PEGI 12,,
Red Steel 2,,Wii,2010,Ubisoft,Ubisoft,,,,,
Neptune,,PlayStation 3,2010,Compile Heart,Idea Factory,,Teen,PEGI 12,,
Lego Le Hobbit,,PlayStation 3,2014,Warner Bros. Interactive Entertainment,Traveller's Tales,http://thelordoftherings.lego.com/en-us/default.aspx,Everyone,PEGI 7,,
Lego Le Hobbit,,Xbox 360,2014,Warner Bros. Interactive Entertainment,Traveller's Tales,http://thelordoftherings.lego.com/en-us/default.aspx,Everyone,PEGI 7,,
Game of Thrones,,PlayStation 3,2012,Atlus,Cyanide,http://www.gameofthrones-thegame.com/,Mature 17+,PEGI 12,,
Game of Thrones,,Xbox 360,2012,Atlus,Cyanide,http://www.gameofthrones-thegame.com/,Mature 17+,PEGI 12,,
Game of Thrones,,PlayStation 3,2012,Focus Home Interactive,Cyanide,http://www.gameofthrones-thegame.com/,Mature 17+,PEGI 12,,
Game of Thrones,,Xbox 360,2012,Focus Home Interactive,Cyanide,http://www.gameofthrones-thegame.com/,Mature 17+,PEGI 12,,
Game Room,,Xbox 360,2010,Microsoft Studios,,,,,,
Capcom Classics Collection,,PlayStation 2,2005,Capcom,,,,,,
Capcom Classics Collection,,Xbox,2005,Capcom,,,,,,
FIFA 11,FIFA Football,Wii,2010,Electronic Arts,EA Canada,http://fifa.ea.com/intl/football/fifa,Everyone,PEGI 3,,
FIFA 11,FIFA Football,PlayStation 2,2010,Electronic Arts,EA Canada,http://fifa.ea.com/intl/football/fifa,Everyone,PEGI 3,,
FIFA 11,FIFA Football,PlayStation 3,2010,Electronic Arts,EA Canada,http://fifa.ea.com/intl/football/fifa,Everyone,PEGI 3,,
FIFA 11,FIFA Football,Xbox 360,2010,Electronic Arts,EA Canada,http://fifa.ea.com/intl/football/fifa,Everyone,PEGI 3,,
Fate/unlimited codes,,PlayStation 2,2008,Capcom,Type-Moon,,Teen,PEGI 12,,
Test Drive Unlimited 2,Test Drive,PlayStation 3,2011,"Atari, Inc.",Eden Games,http://www.testdriveunlimited2.com/,Teen,PEGI 12,,
Test Drive Unlimited 2,Test Drive,Xbox 360,2011,"Atari, Inc.",Eden Games,http://www.testdriveunlimited2.com/,Teen,PEGI 12,,
Zatch Bell! Mamodo Fury,,PlayStation 2,2005,Bandai,,http://www.bandaigames.channel.or.jp/list/ps2_gashbell02/,,,,
Excite Truck,,Wii,2006,Nintendo,Monster Games,,Everyone,PEGI 7,,
The King of Fighters: Maximum Impact,The King of Fighters,PlayStation 2,2004,SNK Playmore,SNK Playmore,,Teen,,,
The King of Fighters: Maximum Impact,The King of Fighters,Xbox,2004,SNK Playmore,SNK Playmore,,Teen,,,
Deadly Premonition,,Xbox 360,2010,UTV Ignition Entertainment,Access Games,http://www.deadlypremonitionthegame.com,Mature 17+,PEGI 18,,
Deadly Premonition,,Xbox 360,2013,UTV Ignition Entertainment,Access Games,http://www.deadlypremonitionthegame.com,Mature 17+,PEGI 18,,
Deadly Premonition,,Xbox 360,2010,UTV Ignition Entertainment,Access Games,http://www.deadlypremonitionthegame.com/,Mature 17+,PEGI 18,,
Deadly Premonition,,Xbox 360,2013,UTV Ignition Entertainment,Access Games,http://www.deadlypremonitionthegame.com/,Mature 17+,PEGI 18,,
WWE All Stars,WWE 2K,Wii,2011,THQ,THQ,,Teen,PEGI 16,,
WWE All Stars,WWE 2K,PlayStation 2,2011,THQ,THQ,,Teen,PEGI 16,,
WWE All Stars,WWE 2K,PlayStation 3,2011,THQ,THQ,,Teen,PEGI 16,,
WWE All Stars,WWE 2K,Xbox 360,2011,THQ,THQ,,Teen,PEGI 16,,
WWE All Stars,WWE 2K,Wii,2011,THQ,THQ,,Teen,PEGI 16,,
WWE All Stars,WWE 2K,PlayStation 2,2011,THQ,THQ,,Teen,PEGI 16,,
WWE All Stars,WWE 2K,PlayStation 3,2011,THQ,THQ,,Teen,PEGI 16,,
WWE All Stars,WWE 2K,Xbox 360,2011,THQ,THQ,,Teen,PEGI 16,,
WWE All Stars,WWE 2K,Wii,2011,THQ,THQ,,Teen,PEGI 16,,
WWE All Stars,WWE 2K,PlayStation 2,2011,THQ,THQ,,Teen,PEGI 16,,
WWE All Stars,WWE 2K,PlayStation 3,2011,THQ,THQ,,Teen,PEGI 16,,
WWE All Stars,WWE 2K,Xbox 360,2011,THQ,THQ,,Teen,PEGI 16,,
WWE All Stars,WWE 2K,Wii,2011,THQ,THQ,,Teen,PEGI 16,,
WWE All Stars,WWE 2K,PlayStation 2,2011,THQ,THQ,,Teen,PEGI 16,,
WWE All Stars,WWE 2K,PlayStation 3,2011,THQ,THQ,,Teen,PEGI 16,,
WWE All Stars,WWE 2K,Xbox 360,2011,THQ,THQ,,Teen,PEGI 16,,
Beautiful Katamari,,Xbox 360,2007,Namco Bandai Games,Namco,,,,,
Overlord,,PlayStation 3,2007,Codemasters,Triumph Studios,,,,,
Overlord,,Xbox 360,2007,Codemasters,Triumph Studios,,,,,
Robert Ludlum's The Bourne Conspiracy,,PlayStation 3,2008,Sierra Entertainment,High Moon Studios,,Teen,PEGI 16,,
Robert Ludlum's The Bourne Conspiracy,,Xbox 360,2008,Sierra Entertainment,High Moon Studios,,Teen,PEGI 16,,
Harry Potter and the Deathly Hallows – Part 2,Q4040432,Wii,2011,Electronic Arts,Q4037769,http://www.harrypotter.ea.com,Everyone 10+,PEGI 7,,
Harry Potter and the Deathly Hallows – Part 2,Q4040432,PlayStation 3,2011,Electronic Arts,Q4037769,http://www.harrypotter.ea.com,Everyone 10+,PEGI 7,,
Harry Potter and the Deathly Hallows – Part 2,Q4040432,Xbox 360,2011,Electronic Arts,Q4037769,http://www.harrypotter.ea.com,Everyone 10+,PEGI 7,,
One Piece: Pirate Warriors,liste de jeux vidéo One Piece,PlayStation 3,2012,Namco Bandai Games,Tecmo Koei Holdings,,Teen,PEGI 12,,
Para Para Paradise,Bemani,PlayStation 2,2000,Konami,Konami,,,,,
WWE '12,WWE 2K,Wii,2012,THQ,Yuke's Media Creation,,Teen,PEGI 16,,
WWE '12,WWE 2K,PlayStation 3,2012,THQ,Yuke's Media Creation,,Teen,PEGI 16,,
WWE '12,WWE 2K,Xbox 360,2012,THQ,Yuke's Media Creation,,Teen,PEGI 16,,
Actionloop,,Wii,2006,Nintendo,Mitchell Corporation,,,PEGI 3,,
Haunting Ground,,PlayStation 2,2005,Capcom,Capcom,http://www.capcom.com/hauntingground/,Mature 17+,PEGI 16,,
Tony Hawk's Pro Skater 4,Tony Hawk's,PlayStation 2,2002,Activision,Neversoft,http://web.archive.org/web/20041127035628/http://www.neversoft.com/th4/thps4mainpage.htm,,PEGI 12,,
Tony Hawk's Pro Skater 4,Tony Hawk's,Xbox,2002,Activision,Neversoft,http://web.archive.org/web/20041127035628/http://www.neversoft.com/th4/thps4mainpage.htm,,PEGI 12,,
Risen,,Xbox 360,2009,Deep Silver,Piranha Bytes,http://risen.deepsilver.com,Mature 17+,PEGI 16,,56484657-31e5-466b-939b-0217a2d8a0af
Risen,,Xbox 360,2010,Deep Silver,Piranha Bytes,http://risen.deepsilver.com,Mature 17+,PEGI 16,,56484657-31e5-466b-939b-0217a2d8a0af
Midnight Club: Los Angeles,Midnight Club,PlayStation 3,2008,Rockstar Games,Rockstar San Diego,http://www.rockstargames.com/midnightclubLA,Teen,PEGI 12,,
Midnight Club: Los Angeles,Midnight Club,Xbox 360,2008,Rockstar Games,Rockstar San Diego,http://www.rockstargames.com/midnightclubLA,Teen,PEGI 12,,
S.O.S. Fantômes : le Jeu vidéo,SOS Fantômes,Wii,2009,"Atari, Inc.",Terminal Reality,http://www.ghostbustersgame.com/,Teen,PEGI 12,,
S.O.S. Fantômes : le Jeu vidéo,SOS Fantômes,PlayStation 2,2009,"Atari, Inc.",Terminal Reality,http://www.ghostbustersgame.com/,Teen,PEGI 12,,
S.O.S. Fantômes : le Jeu vidéo,SOS Fantômes,PlayStation 3,2009,"Atari, Inc.",Terminal Reality,http://www.ghostbustersgame.com/,Teen,PEGI 12,,
S.O.S. Fantômes : le Jeu vidéo,SOS Fantômes,Xbox 360,2009,"Atari, Inc.",Terminal Reality,http://www.ghostbustersgame.com/,Teen,PEGI 12,,
Total Overdose,,PlayStation 2,2005,SCi Entertainment,Q5245591,,,PEGI 18,,
Total Overdose,,Xbox,2005,SCi Entertainment,Q5245591,,,PEGI 18,,
Rule of Rose,,PlayStation 2,2006,Sony Interactive Entertainment,Q6125388,http://www.atlus.com/ruleofrose/,Mature 17+,PEGI 16,,
Skate,Q31789025,PlayStation 3,2007,Electronic Arts,EA Canada,http://www.skate.ea.com/,Teen,PEGI 12,,
Skate,Q31789025,Xbox 360,2007,Electronic Arts,EA Canada,http://www.skate.ea.com/,Teen,PEGI 12,,
Army Men: Major Malfunction,,PlayStation 2,2006,2K Play,Team17,,,,,
Psychonauts,,PlayStation 2,2005,Majesco Entertainment,Double Fine Productions,http://www.psychonauts.com/,Teen,PEGI 12,,e1f7ab46-41ba-491e-a22f-0a93867fd073
Psychonauts,,Xbox 360,2005,Majesco Entertainment,Double Fine Productions,http://www.psychonauts.com/,Teen,PEGI 12,,e1f7ab46-41ba-491e-a22f-0a93867fd073
Psychonauts,,Xbox,2005,Majesco Entertainment,Double Fine Productions,http://www.psychonauts.com/,Teen,PEGI 12,,e1f7ab46-41ba-491e-a22f-0a93867fd073
Psychonauts,,PlayStation 2,2005,THQ,Double Fine Productions,http://www.psychonauts.com/,Teen,PEGI 12,,e1f7ab46-41ba-491e-a22f-0a93867fd073
Psychonauts,,Xbox 360,2005,THQ,Double Fine Productions,http://www.psychonauts.com/,Teen,PEGI 12,,e1f7ab46-41ba-491e-a22f-0a93867fd073
Psychonauts,,Xbox,2005,THQ,Double Fine Productions,http://www.psychonauts.com/,Teen,PEGI 12,,e1f7ab46-41ba-491e-a22f-0a93867fd073
Psychonauts,,PlayStation 2,2005,Majesco Entertainment,Double Fine Productions,http://www.psychonauts.com/,Teen,PEGI 12,,e1f7ab46-41ba-491e-a22f-0a93867fd073
Psychonauts,,Xbox 360,2005,Majesco Entertainment,Double Fine Productions,http://www.psychonauts.com/,Teen,PEGI 12,,e1f7ab46-41ba-491e-a22f-0a93867fd073
Psychonauts,,Xbox,2005,Majesco Entertainment,Double Fine Productions,http://www.psychonauts.com/,Teen,PEGI 12,,e1f7ab46-41ba-491e-a22f-0a93867fd073
Psychonauts,,PlayStation 2,2005,THQ,Double Fine Productions,http://www.psychonauts.com/,Teen,PEGI 12,,e1f7ab46-41ba-491e-a22f-0a93867fd073
Psychonauts,,Xbox 360,2005,THQ,Double Fine Productions,http://www.psychonauts.com/,Teen,PEGI 12,,e1f7ab46-41ba-491e-a22f-0a93867fd073
Psychonauts,,Xbox,2005,THQ,Double Fine Productions,http://www.psychonauts.com/,Teen,PEGI 12,,e1f7ab46-41ba-491e-a22f-0a93867fd073
Psychonauts,,PlayStation 2,2006,Majesco Entertainment,Double Fine Productions,http://www.psychonauts.com/,Teen,PEGI 12,,e1f7ab46-41ba-491e-a22f-0a93867fd073
Psychonauts,,Xbox 360,2006,Majesco Entertainment,Double Fine Productions,http://www.psychonauts.com/,Teen,PEGI 12,,e1f7ab46-41ba-491e-a22f-0a93867fd073
Psychonauts,,Xbox,2006,Majesco Entertainment,Double Fine Productions,http://www.psychonauts.com/,Teen,PEGI 12,,e1f7ab46-41ba-491e-a22f-0a93867fd073
Psychonauts,,PlayStation 2,2006,THQ,Double Fine Productions,http://www.psychonauts.com/,Teen,PEGI 12,,e1f7ab46-41ba-491e-a22f-0a93867fd073
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2007,Activision,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox,2007,Activision,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2007,Spike,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 3,2007,Spike,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2007,Spike,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox,2007,Spike,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2007,Activision,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 3,2007,Activision,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2007,Activision,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox,2007,Activision,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2007,Spike,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
